5829,sofa,Deporte,62,CosmicX,16750
5830,cuchillo,Lectura,52,Nike,62150
5831,colchon,Lectura,66,AstroNexus,61040
5832,recipiente,Cine,67,Starlight,65660
5833,escritorio,Musica,15,Samsung,20020
5834,pintura,Belleza,60,Ventura,14340
5835,etiquetas,Bricolaje,64,NebulaX,79030
5836,olla a presion,Fotografia,73,Nike,37540
5837,mu�eco,Moda,97,Orbital,33120
5838,llave inglesa,Automovil,14,AstroNexus,11870
5839,cuchara,Finanzas,94,Sony,48050
5840,marcador,Belleza,71,OrbitalPro,82610
5841,shampoo,Jardineria,100,NebulaTech,44370
5842,impresora,Moda,37,NebulaX,11780
5843,sabana,Automovil,10,Sony,37570
5844,martillo,Jardineria,46,Ford,23170
5845,tostadora,Limpieza,33,Kia,21200
5846,hervidor,Automovil,63,Orbit,39000
5847,hervidor,Deporte,20,Ventura,39310
5848,tele,Fotografia,57,Pepsi,16370
5849,carpeta de archivo,Belleza,4,Orbital,31610
5850,exprimidor,Entretenimiento,46,Coca-Cola,57620
5851,destornillador,Comida,47,OrbitalPro,19560
5852,juego,Moda,13,CosmicX,29680
5853,cacerola,Fotografia,92,Microsoft,20620
5854,resaltador,Moda,43,OrbitalPro,72130
5855,auriculares,Tecnologia,32,Apple,72490
5856,plato,Belleza,9,Aurora,69860
5857,pantalla,Turismo,33,Microsoft,42910
5858,juguete,Deporte,55,Orbital,19480
5859,shampoo,Entretenimiento,11,Zeno,75910
5860,escritorio,Turismo,45,Cosmo,62450
5861,decoracion,Comida,27,NebulaNexus,28710
5862,marcador,Tecnologia,12,Kia,80310
5863,sabana,Finanzas,60,Chevrolet,66670
5864,mouse,Ciencia,56,CosmicX,13520
5865,gomas,Belleza,43,OrbitalPro,60590
5866,bolsillo,Moda,3,AstroTech,88150
5867,pluma,Tecnologia,14,Zepto,93980
5868,lampara,Fotografia,50,Adidas,55280
5869,bolsa,Lectura,4,Ford,44530
5870,caja,Entretenimiento,52,Ford,13350
5871,resaltador,Turismo,76,Orbital,71940
5872,tijeras,Bricolaje,27,Ventura,97400
5873,reloj,Fotografia,62,CosmicWave,39040
5874,pega,Lectura,78,Zepto,17470
5875,decoracion,Deporte,31,NebulaPro,82440
5876,almohada,Comida,39,Nova,54720
5877,carpeta,Moda,58,Xero,90510
5878,tele,Deporte,6,Apple,52760
5879,destornillador,Finanzas,83,Cosmic,37520
5880,pega,Tecnologia,85,Mazda,27770
5881,bolsillo,Comida,45,Samsung,15540
5882,cuchara,Entretenimiento,5,CosmicNexus,23220
5883,llave inglesa,Lectura,89,Adidas,85990
5884,caja,Jardineria,87,Mazda,25690
5885,plato,Belleza,100,Chevrolet,52270
5886,cacerola,Fotografia,54,AstroTech,87090
5887,microondas,Entretenimiento,31,Astro,11600
5888,cargador,Juegos,65,CosmicPro,61620
5889,balon,Ciencia,31,CosmicPro,43360
5890,figura,Tecnologia,34,AstroTech,80470
5891,tele,Fotografia,77,NebulaPro,92840
5892,cinta embalaje,Automovil,14,Zeno,65810
5893,candelabro,Comida,34,Mazda,29000
5894,juego de mesa,Limpieza,61,Nike,49250
5895,cacerola,Entretenimiento,0,Aurora,55590
5896,caja,Musica,10,Starlight,44700
5897,pendrive,Bricolaje,52,Galaxia,46700
5898,reloj de pared,Arte,16,Samsung,61500
5899,balon,Juegos,60,Adidas,77910
5900,licuadora,Belleza,34,Amazon,19590
5901,etiquetas,Entretenimiento,48,Nike,44670
5902,toalla,Jardineria,87,Mazda,67200
5903,mochila,Juegos,87,TecniCo,36830
5904,marcador,Cine,61,OrbitalX,74090
5905,balon,Tecnologia,51,Hyperion,66390
5906,tablet,Fotografia,45,CosmicWave,55770
5907,almohada,Bricolaje,46,Astro,60880
5908,tablet,Cine,54,CosmicNexus,41020
5909,juego,Limpieza,78,Quasar,17890
5910,balon,Finanzas,89,Hyperion,97760
5911,licuadora,Turismo,92,Starlight,47990
5912,mu�eco,Belleza,85,Orbital,75220
5913,silla,Ciencia,41,InterGalactic,18380
5914,mueble,Juegos,28,Toyota,57300
5915,licuadora,Cine,32,Cosmo,21570
5916,almohada,Bricolaje,32,Nova,39160
5917,bolsillo,Juegos,39,OrbitalX,34520
5918,regla,Musica,100,NebulaPro,50220
5919,sabana,Entretenimiento,58,NebulaX,39150
5920,tijeras,Limpieza,71,Cosmo,27950
5921,olla a presion,Comida,33,Xero,53720
5922,alfombra,Bricolaje,64,Microsoft,84780
5923,cargador,Finanzas,61,OrbitalNexus,15490
5924,gomas,Arte,52,NebulaPro,99960
5925,puzzle,Ciencia,89,Honda,81770
5926,cuadro,Tecnologia,82,Cosmo,71660
5927,bolsa,Comida,82,OrbitalNexus,67880
5928,nevera,Juegos,71,CosmicWave,93000
5929,estanteria,Automovil,71,CosmicNexus,35590
5930,cuchillo,Belleza,9,Aurora,89170
5931,colchon,Tecnologia,84,Microsoft,49000
5932,pintura,Jardineria,52,Intel,66860
5933,corrector,Limpieza,100,Zeno,54100
5934,bol,Lectura,45,Orbital,17210
5935,nevera,Jardineria,87,Hyundai,74540
5936,cinta adhesiva,Cine,1,Aurora,89060
5937,carpeta,Arte,15,NanoTech,57500
5938,cuaderno,Tecnologia,37,Cosmo,89100
5939,brocha,Belleza,83,OrbitalPro,11770
5940,boligrafo,Jardineria,78,Pepsi,82060
5941,marcador,Finanzas,72,NebulaPro,55490
5942,mochila,Finanzas,16,Xero,44840
5943,cuchillo,Jardineria,58,Cosmo,42160
5944,mu�eco,Limpieza,21,AstroNexus,87860
5945,kit de herramientas,Ciencia,40,NebulaPro,90240
5946,kit de herramientas,Ciencia,23,McDonalds,35880
5947,carpeta,Cine,33,Aurora,86080
5948,tostadora,Juegos,86,Honda,57650
5949,persiana,Tecnologia,29,Mazda,77860
5950,tenedor de ensalada,Fotografia,82,Adidas,82340
5951,calculadora,Turismo,66,Nova,44030
5952,vajilla,Bricolaje,92,Mazda,51840
5953,tijeras,Bricolaje,75,NebulaNexus,46690
5954,batidora,Turismo,40,Zepto,94040
5955,juguete,Comida,72,Apple,62670
5956,estanteria,Fotografia,95,Ford,64690
5957,juego,Cine,95,Nike,91090
5958,carpeta de archivo,Finanzas,55,CosmicX,97250
5959,decoracion,Limpieza,53,Pepsi,33650
5960,sarten,Fotografia,29,Mazda,35230
5961,almohada,Turismo,0,Toyota,34030
5962,brocha,Comida,11,NebulaTech,13920
5963,microondas,Cine,55,Cosmo,67540
5964,shampoo,Automovil,78,OrbitalNexus,27790
5965,llave inglesa,Limpieza,33,Zeno,89530
5966,cafetera,Entretenimiento,45,Cosmic,49710
5967,juego,Entretenimiento,27,AstroNexus,98400
5968,nevera,Moda,86,Honda,81780
5969,cojin,Belleza,4,Starlight,98880
5970,etiquetas,Turismo,29,Sony,62650
5971,lapicero,Jardineria,66,CosmicPro,53380
5972,pantalla,Arte,92,OrbitalX,47390
5973,cortina,Belleza,61,NebulaX,83340
5974,caja,Entretenimiento,18,Hyundai,63270
5975,horno,Cine,38,TecniCo,64060
5976,lapiz,Entretenimiento,85,NebulaTech,33010
5977,boligrafo,Finanzas,75,NebulaNexus,93560
5978,juego,Limpieza,85,CosmicWave,92490
5979,resaltador,Cine,35,Honda,52260
5980,pincel,Finanzas,17,Cosmo,94500
5981,maletin,Bricolaje,76,Sony,70280
5982,zapatos,Ciencia,15,Amazon,71220
5983,consola,Jardineria,14,Mazda,45340
5984,candelabro,Belleza,75,TecniCo,60840
5985,tenedor de ensalada,Tecnologia,37,Ford,35130
5986,batidora,Entretenimiento,16,Sony,12300
5987,lapicero,Deporte,58,NebulaX,70910
5988,auriculares,Entretenimiento,45,Apple,16650
5989,toalla,Limpieza,23,Zeno,30920
5990,candelabro,Deporte,40,Pepsi,57680
5991,portatil,Comida,39,Amazon,51660
5992,toalla,Fotografia,0,Amazon,14300
5993,cinta embalaje,Belleza,94,Mazda,83130
5994,juego de mesa,Lectura,7,OrbitalPro,60880
5995,cuchara,Jardineria,17,Hyperion,26730
5996,destornillador,Bricolaje,29,Orbit,93250
5997,pintura,Bricolaje,90,Xero,21370
5998,camara,Arte,17,NebulaPro,58140
5999,dron,Automovil,41,NebulaX,38790
6000,batidora,Turismo,51,Galaxia,25480
6001,vaso,Entretenimiento,84,Sony,13820
6002,teclado,Tecnologia,83,Orbit,40360
6003,espejo,Limpieza,61,Cosmo,73140
6004,cuchillo,Limpieza,91,CosmicX,63940
6005,destornillador,Ciencia,32,Hyundai,65060
6006,recipiente,Tecnologia,73,Nike,92690
6007,balon,Jardineria,58,Samsung,26970
6008,juego,Tecnologia,98,CosmicPro,90300
6009,juego de mesa,Arte,2,Honda,85040
6010,etiquetas,Bricolaje,15,NebulaX,37850
6011,olla,Comida,56,Adidas,78800
6012,vajilla,Cine,37,InterGalactic,46820
6013,pega,Comida,53,Xero,96740
6014,microondas,Limpieza,88,Sony,51360
6015,kit de herramientas,Finanzas,39,Orbital,94210
6016,lapicero,Juegos,16,Sony,96900
6017,jarra,Bricolaje,57,Toyota,61150
6018,reloj,Comida,42,Xero,81860
6019,bol,Tecnologia,6,CosmicNexus,38280
6020,cuadro,Musica,72,Samsung,54880
6021,impresora,Comida,67,Nike,15420
6022,herramientataladro,Tecnologia,17,Aurora,84060
6023,cargador,Belleza,13,Orbital,93990
6024,hervidor,Fotografia,97,Astro,26800
6025,boligrafo,Moda,2,Zeno,78360
6026,exprimidor,Deporte,40,Nike,58710
6027,escritorio,Ciencia,68,Astro,23300
6028,lampara,Fotografia,20,Honda,32290
6029,corrector,Juegos,47,Intel,61960
6030,nevera,Bricolaje,36,Cosmic,55370
6031,llave inglesa,Finanzas,67,NebulaNexus,35360
6032,tenedor,Lectura,12,Amazon,76570
6033,mu�eco,Entretenimiento,18,Astro,65360
6034,reloj,Lectura,0,CosmicPro,50920
6035,auriculares,Ciencia,24,Chevrolet,21090
6036,sabana,Fotografia,55,Hyundai,28610
6037,pantalla,Fotografia,11,Xero,77980
6038,microondas,Lectura,23,Samsung,42210
6039,mochila,Belleza,55,Chevrolet,61300
6040,auriculares,Musica,77,Ventura,52110
6041,clavos,Juegos,56,Amazon,77330
6042,pega,Comida,55,NebulaX,67490
6043,martillo,Tecnologia,23,Chevrolet,12620
6044,tostadora,Jardineria,74,Cosmic,30230
6045,sabana,Juegos,30,Kia,14010
6046,jarra,Comida,63,NebulaPro,79260
6047,cuaderno,Arte,71,NanoTech,94050
6048,maletin,Limpieza,32,Ventura,23960
6049,juego de mesa,Deporte,34,Coca-Cola,42370
6050,libro,Comida,69,CosmicX,98510
6051,sofa,Fotografia,18,AstroNexus,30950
6052,microondas,Moda,23,Quasar,23430
6053,pantalla,Turismo,81,CosmicWave,71950
6054,recipiente,Cine,17,OrbitalNexus,75580
6055,calculadora,Jardineria,39,CosmicX,68160
6056,pendrive,Tecnologia,34,Galaxia,14820
6057,cojin,Turismo,10,Intel,17850
6058,botella,Entretenimiento,46,Orbit,17370
6059,tele,Bricolaje,95,Nova,56720
6060,corrector,Jardineria,69,Orbit,13070
6061,cacerola,Arte,73,Ventura,76990
6062,tablet,Automovil,33,InterGalactic,67360
6063,caja,Arte,87,Samsung,60920
6064,impresora,Jardineria,97,Galaxia,70680
6065,regla,Limpieza,30,Quasar,97140
6066,persiana,Moda,75,Apple,60690
6067,resaltador,Tecnologia,51,Chevrolet,54140
6068,vaso,Belleza,80,AstroTech,98670
6069,balon,Moda,92,NebulaPro,37680
6070,etiquetas,Limpieza,83,NebulaTech,27260
6071,tenedor de ensalada,Turismo,82,NebulaNexus,36840
6072,brocha,Finanzas,54,Hyperion,55470
6073,pintura,Deporte,85,Apple,55180
6074,etiquetas,Juegos,33,Orbital,81680
6075,cuchara,Juegos,48,CosmicPro,91900
6076,plato,Juegos,60,Xero,92250
6077,tenedor de ensalada,Turismo,50,CosmicNexus,91460
6078,mu�eco,Limpieza,70,OrbitalX,20800
6079,reloj,Ciencia,98,NebulaPro,65090
6080,martillo,Comida,63,Nebula,35800
6081,nevera,Juegos,3,Honda,28360
6082,pintura,Musica,84,NebulaPro,92660
6083,cinta adhesiva,Cine,28,McDonalds,62020
6084,marcador,Entretenimiento,77,Zeno,97400
6085,clavos,Deporte,96,OrbitalPro,42770
6086,cortina,Bricolaje,26,Pepsi,66470
6087,figura,Finanzas,97,Nebula,48230
6088,vaso,Moda,92,Amazon,53960
6089,lapicero,Ciencia,97,NanoTech,56220
6090,estanteria,Lectura,45,Honda,86000
6091,corrector,Arte,31,Intel,76750
6092,libro,Automovil,21,NebulaTech,12840
6093,zapatos,Juegos,48,Samsung,43020
6094,maletin,Tecnologia,87,OrbitalNexus,14280
6095,tijeras,Limpieza,83,Galaxia,19050
6096,tostadora,Arte,27,Ventura,53340
6097,dron,Finanzas,95,NebulaTech,97580
6098,cargador,Automovil,33,CosmicPro,61370
6099,jarra,Cine,70,CosmicPro,75010
6100,bol,Cine,62,Apple,55430
6101,jarra,Turismo,31,Orbit,93900
6102,boligrafo,Finanzas,58,Adidas,18360
6103,nevera,Bricolaje,37,Zepto,57020
6104,espejo,Cine,4,Pepsi,10550
6105,regla,Arte,83,Coca-Cola,34480
6106,silla,Automovil,70,AstroNexus,55270
6107,mouse,Deporte,27,Orbit,33540
6108,persiana,Moda,80,Hyperion,68860
6109,consola,Bricolaje,88,Intel,26950
6110,cojin,Lectura,100,Coca-Cola,16040
6111,cacerola,Cine,47,CosmicNexus,85180
6112,botella,Arte,58,TecniCo,40990
6113,tenedor,Automovil,68,Honda,61630
6114,regla,Belleza,15,Orbital,43400
6115,caja,Lectura,49,Honda,28790
6116,cuchara,Limpieza,98,NanoTech,19060
6117,mu�eco,Moda,9,Zeno,65490
6118,papel,Limpieza,4,Hyperion,38810
6119,sarten,Cine,6,AstroTech,46640
6120,impresora,Bricolaje,86,Honda,55160
6121,lampara,Automovil,25,Samsung,97030
6122,regla,Juegos,88,Coca-Cola,14530
6123,subrayador,Fotografia,58,Hyperion,31620
6124,corrector,Musica,39,Mazda,33390
6125,auriculares,Ciencia,84,Nike,45450
6126,sofa,Entretenimiento,7,Nike,72260
6127,camara,Bricolaje,64,Cosmo,10710
6128,espejo,Ciencia,71,Xero,51130
6129,cojin,Jardineria,28,Aurora,68100
6130,lapiz,Entretenimiento,81,NebulaPro,25450
6131,cacerola,Bricolaje,88,Adidas,97930
6132,papel,Belleza,67,NebulaNexus,10590
6133,corrector,Jardineria,53,Apple,46360
6134,olla,Moda,55,Cosmo,26500
6135,impresora,Bricolaje,70,OrbitalPro,63280
6136,juego,Moda,14,Nebula,51680
6137,persiana,Musica,70,Toyota,28550
6138,maletin,Musica,66,Orbit,51550
6139,bol,Fotografia,83,Nova,99950
6140,caja,Comida,55,Nike,48090
6141,licuadora,Musica,63,Pepsi,50420
6142,microondas,Automovil,47,NanoTech,39050
6143,martillo,Bricolaje,12,Zeno,29680
6144,vajilla,Lectura,46,Astro,32930
6145,juguete,Limpieza,13,Cosmic,20400
6146,cuchara,Tecnologia,88,Amazon,77310
6147,vaso,Moda,94,Orbit,59800
6148,boligrafo,Entretenimiento,13,Ford,88120
6149,tijeras,Limpieza,11,Mazda,16570
6150,shampoo,Musica,70,Ford,71580
6151,lapicero,Jardineria,53,Galaxia,46700
6152,espejo,Moda,33,AstroTech,79130
6153,microondas,Musica,63,Sony,36490
6154,cargador,Jardineria,35,NebulaPro,28930
6155,cuadro,Lectura,28,TecniCo,73850
6156,juego,Tecnologia,95,Nissan,26610
6157,celular,Juegos,43,Nebula,95230
6158,almohada,Belleza,58,Hyundai,50040
6159,pantalla,Automovil,66,Nebula,68620
6160,cuchara,Belleza,45,TecniCo,52270
6161,hervidor,Moda,55,OrbitalNexus,98310
6162,portatil,Ciencia,11,Microsoft,19460
6163,alfombra,Musica,57,McDonalds,75340
6164,batidora,Deporte,26,CosmicWave,44000
6165,martillo,Ciencia,17,AstroNexus,70750
6166,pincel,Moda,1,AstroTech,66580
6167,botella,Automovil,76,NebulaTech,60180
6168,boligrafo,Ciencia,19,Aurora,29020
6169,vaso,Musica,75,Coca-Cola,18140
6170,regla,Tecnologia,52,McDonalds,92960
6171,impresora,Fotografia,25,Galaxia,61790
6172,figura,Jardineria,48,Quasar,81980
6173,decoracion,Finanzas,98,AstroTech,76460
6174,calculadora,Jardineria,88,Adidas,32000
6175,figura,Arte,0,CosmicPro,27120
6176,pintura,Cine,79,NebulaX,41270
6177,clavos,Ciencia,25,OrbitalNexus,99480
6178,mueble,Ciencia,72,Cosmic,96780
6179,sarten,Turismo,49,CosmicPro,53600
6180,olla,Arte,88,NebulaNexus,81930
6181,plato,Finanzas,22,Coca-Cola,98530
6182,etiquetas,Juegos,57,OrbitalX,19220
6183,escritorio,Lectura,61,Microsoft,71400
6184,cuaderno,Finanzas,19,Aurora,52820
6185,almohada,Comida,11,Samsung,70810
6186,cargador,Entretenimiento,95,Ventura,25290
6187,juguete,Entretenimiento,26,NebulaTech,14750
6188,alfombra,Fotografia,24,Samsung,67870
6189,juego de mesa,Jardineria,7,Quasar,38070
6190,puzzle,Fotografia,100,NebulaTech,11400
6191,bol,Lectura,54,Honda,41560
6192,sofa,Entretenimiento,50,Amazon,92420
6193,cinta adhesiva,Turismo,33,Hyundai,19120
6194,juguete,Cine,69,Zepto,51330
6195,alfombra,Belleza,27,Nissan,99400
6196,papel,Ciencia,32,Orbital,91970
6197,estanteria,Moda,60,Cosmic,14520
6198,vaso,Fotografia,1,Amazon,45140
6199,pendrive,Jardineria,88,CosmicPro,33120
6200,juego de mesa,Arte,74,Sony,62950
6201,mochila,Fotografia,18,Samsung,87250
6202,regla,Turismo,58,Adidas,18360
6203,juguete,Deporte,70,Intel,62890
6204,pega,Ciencia,94,Nissan,98300
6205,carpeta,Entretenimiento,87,Astro,99480
6206,cacerola,Arte,8,Intel,30260
6207,teclado,Lectura,51,Chevrolet,76420
6208,figura,Arte,37,Orbit,99770
6209,martillo,Ciencia,92,Starlight,99370
6210,mu�eco,Entretenimiento,49,Zeno,70380
6211,toalla,Bricolaje,73,Zeno,73100
6212,colchon,Belleza,23,NebulaNexus,33860
6213,bol,Tecnologia,53,Adidas,41830
6214,mochila,Musica,34,Ford,95660
6215,lapiz,Cine,80,Coca-Cola,36880
6216,estanteria,Finanzas,90,Starlight,70110
6217,microondas,Automovil,79,Toyota,53420
6218,papel,Turismo,45,McDonalds,45180
6219,figura,Ciencia,88,NebulaX,89830
6220,cortina,Arte,31,OrbitalX,57400
6221,herramientataladro,Moda,100,TecniCo,66370
6222,shampoo,Fotografia,73,NanoTech,30150
6223,auriculares,Comida,46,NebulaTech,74320
6224,persiana,Deporte,31,Amazon,63330
6225,persiana,Entretenimiento,59,CosmicX,23430
6226,carpeta de archivo,Fotografia,79,Samsung,54490
6227,mochila,Comida,60,McDonalds,83320
6228,mueble,Belleza,5,AstroTech,66350
6229,libro,Ciencia,25,Nike,38920
6230,cojin,Deporte,40,Starlight,33560
6231,cinta embalaje,Lectura,94,Sony,54900
6232,resaltador,Comida,63,Nova,77720
6233,licuadora,Moda,78,Starlight,17320
6234,exprimidor,Finanzas,36,Aurora,17770
6235,pintura,Comida,41,Intel,75880
6236,tenedor de ensalada,Ciencia,0,Nova,81860
6237,cargador,Ciencia,97,Cosmic,72610
6238,candelabro,Ciencia,86,Xero,40540
6239,decoracion,Bricolaje,15,Chevrolet,28770
6240,espejo,Tecnologia,83,NebulaPro,46020
6241,nevera,Belleza,34,Samsung,11910
6242,papel,Musica,79,Ford,73080
6243,balon,Bricolaje,32,McDonalds,46730
6244,maletin,Bricolaje,18,OrbitalPro,23720
6245,tele,Juegos,98,Microsoft,48290
6246,cuchillo,Bricolaje,95,CosmicPro,70660
6247,balon,Limpieza,39,CosmicWave,93360
6248,corrector,Entretenimiento,92,Zeno,83830
6249,estanteria,Comida,70,Nebula,99700
6250,botella,Turismo,55,Cosmo,87520
6251,pendrive,Comida,68,CosmicPro,93900
6252,tostadora,Cine,20,Intel,81240
6253,almohada,Entretenimiento,35,OrbitalPro,32390
6254,hervidor,Jardineria,34,CosmicPro,50020
6255,corrector,Automovil,12,Hyundai,97220
6256,clavos,Moda,72,Microsoft,63490
6257,cinta embalaje,Arte,2,Honda,30290
6258,marcador,Fotografia,75,Zeno,19150
6259,herramientataladro,Entretenimiento,96,NebulaX,14440
6260,batidora,Entretenimiento,93,Ford,28470
6261,sofa,Arte,52,NebulaTech,38420
6262,tenedor,Ciencia,21,Xero,55440
6263,jarra,Musica,71,Mazda,53420
6264,juguete,Ciencia,59,Zepto,89810
6265,consola,Moda,14,Intel,97970
6266,sarten,Moda,4,Honda,53370
6267,sierra,Juegos,46,NebulaX,14320
6268,espejo,Juegos,20,Xero,78810
6269,dron,Lectura,82,OrbitalNexus,59890
6270,olla,Comida,78,Nova,30640
6271,bolsa,Cine,89,Nebula,29750
6272,pintura,Comida,18,Chevrolet,31610
6273,toalla,Arte,35,Coca-Cola,20140
6274,pantalla,Juegos,70,NebulaNexus,38370
6275,cafetera,Juegos,88,TecniCo,20660
6276,cargador,Finanzas,84,Orbit,55750
6277,bol,Moda,82,AstroNexus,75400
6278,auriculares,Arte,53,Chevrolet,25600
6279,cargador,Ciencia,72,Nissan,14180
6280,cafetera,Cine,12,Nissan,17020
6281,cortina,Musica,69,Coca-Cola,40090
6282,exprimidor,Juegos,96,Microsoft,39520
6283,consola,Bricolaje,46,AstroNexus,69980
6284,bolsillo,Arte,2,CosmicWave,45420
6285,hervidor,Jardineria,46,Intel,87210
6286,destornillador,Lectura,18,Toyota,57100
6287,dron,Limpieza,84,Xero,91590
6288,teclado,Musica,81,NanoTech,94140
6289,toalla,Turismo,43,Hyperion,19690
6290,boligrafo,Bricolaje,56,Ventura,78240
6291,maletin,Tecnologia,72,CosmicX,80180
6292,auriculares,Tecnologia,73,AstroTech,38520
6293,tele,Comida,3,Ventura,25190
6294,hervidor,Fotografia,7,Nebula,10250
6295,microondas,Musica,80,Astro,73330
6296,bol,Juegos,50,CosmicNexus,68040
6297,sofa,Comida,14,NebulaNexus,27230
6298,figura,Jardineria,91,Apple,83350
6299,tijeras,Comida,61,Adidas,83900
6300,bolsa,Finanzas,51,NebulaTech,51160
6301,teclado,Limpieza,83,NebulaPro,37570
6302,colchon,Fotografia,66,OrbitalPro,21360
6303,pantalla,Limpieza,35,Microsoft,58490
6304,cinta embalaje,Tecnologia,90,CosmicPro,28050
6305,cinta adhesiva,Automovil,3,OrbitalNexus,55830
6306,candelabro,Bricolaje,19,Hyundai,68250
6307,calculadora,Ciencia,41,Orbital,55200
6308,cojin,Finanzas,31,Astro,78340
6309,maletin,Ciencia,76,Apple,37300
6310,cuchillo,Bricolaje,77,Orbital,15600
6311,lapiz,Turismo,11,Zeno,21640
6312,licuadora,Belleza,18,Nike,11690
6313,etiquetas,Cine,61,Amazon,10990
6314,olla,Limpieza,34,Amazon,64210
6315,bol,Musica,71,Chevrolet,12040
6316,pantalla,Jardineria,99,Nike,88720
6317,bol,Fotografia,35,Orbital,17970
6318,auriculares,Arte,59,TecniCo,97750
6319,gomas,Tecnologia,35,Hyperion,91550
6320,olla,Finanzas,38,Aurora,26460
6321,mochila,Limpieza,83,Zeno,12720
6322,pendrive,Ciencia,69,Intel,63730
6323,carpeta de archivo,Turismo,15,Nova,74260
6324,reloj,Musica,86,Pepsi,21420
6325,pincel,Entretenimiento,86,Nebula,95670
6326,caja,Turismo,100,Intel,39640
6327,batidora,Fotografia,42,Quasar,33580
6328,lapicero,Belleza,37,AstroNexus,19650
6329,regla,Bricolaje,14,Orbital,23830
6330,cuchara,Ciencia,90,Samsung,27430
6331,regla,Deporte,94,AstroNexus,58100
6332,libro,Musica,98,Orbital,44590
6333,sierra,Automovil,60,Nissan,32940
6334,vajilla,Bricolaje,46,Microsoft,19300
6335,juguete,Musica,7,Intel,62720
6336,licuadora,Belleza,23,Galaxia,11830
6337,balon,Musica,77,Quasar,44150
6338,exprimidor,Deporte,86,Kia,78140
6339,pantalla,Automovil,20,Astro,76640
6340,microondas,Moda,74,NebulaNexus,59890
6341,herramientataladro,Bricolaje,61,Zepto,39750
6342,llave inglesa,Cine,90,Intel,91930
6343,licuadora,Lectura,71,Sony,10800
6344,destornillador,Jardineria,33,Coca-Cola,26890
6345,espejo,Limpieza,87,Zeno,55560
6346,estanteria,Jardineria,51,Ventura,39180
6347,cuadro,Belleza,100,InterGalactic,90800
6348,martillo,Limpieza,30,Amazon,14140
6349,tenedor de ensalada,Lectura,38,Cosmic,14170
6350,sierra,Jardineria,74,OrbitalPro,83030
6351,reloj,Belleza,24,CosmicNexus,37420
6352,candelabro,Ciencia,80,Kia,22920
6353,nevera,Fotografia,99,CosmicPro,79990
6354,reloj de pared,Arte,11,CosmicPro,88960
6355,martillo,Limpieza,23,Nike,94190
6356,pincel,Ciencia,59,CosmicX,65640
6357,jarra,Belleza,32,Honda,93340
6358,bol,Ciencia,32,Starlight,45000
6359,tijeras,Entretenimiento,27,Toyota,47820
6360,calculadora,Moda,19,Nova,79190
6361,llave inglesa,Entretenimiento,88,Astro,93090
6362,alfombra,Deporte,93,AstroTech,79130
6363,exprimidor,Musica,72,Adidas,79080
6364,marcador,Musica,97,Pepsi,56220
6365,tele,Entretenimiento,69,AstroTech,76890
6366,vaso,Belleza,25,Hyundai,79600
6367,zapatos,Tecnologia,85,Nova,70000
6368,horno,Bricolaje,66,Intel,28420
6369,consola,Entretenimiento,49,NebulaTech,10590
6370,juego de mesa,Moda,99,Samsung,73960
6371,consola,Lectura,70,Nissan,58910
6372,alfombra,Ciencia,95,Toyota,14120
6373,teclado,Finanzas,0,Nova,88010
6374,licuadora,Belleza,39,CosmicX,87670
6375,reloj de pared,Finanzas,39,Ford,77950
6376,tenedor,Cine,23,Zepto,79830
6377,cuaderno,Comida,74,Galaxia,12650
6378,celular,Jardineria,69,Kia,49780
6379,cargador,Tecnologia,78,CosmicWave,52330
6380,nevera,Ciencia,53,Toyota,21720
6381,cacerola,Juegos,71,Xero,49880
6382,camara,Deporte,33,Orbital,68410
6383,tablet,Arte,73,Samsung,36650
6384,corrector,Jardineria,21,Amazon,47500
6385,exprimidor,Musica,12,Samsung,85050
6386,destornillador,Entretenimiento,67,OrbitalPro,85430
6387,cinta embalaje,Automovil,73,CosmicNexus,45460
6388,teclado,Deporte,69,Microsoft,98010
6389,caja,Moda,34,Xero,87820
6390,plato,Musica,49,Amazon,67730
6391,martillo,Arte,74,Nebula,55110
6392,juego,Arte,46,Toyota,55850
6393,etiquetas,Jardineria,96,Toyota,41710
6394,tenedor,Cine,6,Zepto,16620
6395,portatil,Turismo,38,CosmicWave,62910
6396,vaso,Moda,69,Galaxia,23150
6397,cafetera,Deporte,92,Quasar,72370
6398,horno,Cine,90,Cosmo,10300
6399,auriculares,Comida,81,Aurora,25490
6400,boligrafo,Entretenimiento,45,OrbitalPro,50550
6401,gomas,Musica,3,Coca-Cola,16800
6402,olla a presion,Limpieza,92,Ford,71540
6403,cacerola,Deporte,4,NebulaPro,67020
6404,carpeta,Entretenimiento,54,Ford,49180
6405,figura,Comida,83,Coca-Cola,89230
6406,microondas,Lectura,91,InterGalactic,46120
6407,lapiz,Musica,77,OrbitalNexus,87220
6408,dron,Moda,2,CosmicX,61700
6409,cuadro,Cine,90,Nissan,35640
6410,espejo,Arte,88,Starlight,42620
6411,destornillador,Finanzas,85,Nova,74930
6412,puzzle,Entretenimiento,95,Cosmo,73260
6413,cargador,Lectura,17,Ford,26890
6414,reloj de pared,Jardineria,45,Sony,49630
6415,sofa,Entretenimiento,47,InterGalactic,72640
6416,licuadora,Bricolaje,98,Coca-Cola,53580
6417,carpeta de archivo,Limpieza,10,Cosmo,32150
6418,cafetera,Comida,27,Galaxia,25230
6419,plato,Turismo,34,Cosmic,70380
6420,plato,Comida,73,Nebula,16590
